subversion,studentName,index,elapsedTime,eventType,host,description,timestamp,isCorrect,gameVersion,sceneName,sessionId,gameState_correctToday,gameState_reportedToday,gameState_totalCorrect,gameState_helpedToday,gameState_totalHelped,gameState_flaggedToday,gameState_totalFlagged,gameState_totalReported
A,,0,0,item_clicked,serve.gamejolt.net,5_SMaterials (I),2026-03-06 21:26:25.350000+00:00,False,0.3,Scene1_Day1_V2,d72178d5-d22a-490f-b99e-974ae2427dd9,4,0,4,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,5_SExamTicket (I),2026-03-07 07:58:20.834000+00:00,False,0.3,Scene1_Day2,a3ed2fb3-3292-43ce-9160-2ccb4505ad36,3,0,7,0,1,0,1,0
B,,0,0,exam_started,html-classic.itch.zone,,2026-03-06 22:31:50.804000+00:00,False,0.3,Scene2_Day1_V2,b7926a53-a0a6-4550-9eb5-40bc3291d54c,3,0,3,0,0,0,0,0
B,Row2Student2 (A),0,83.0484619140625,bad_behavior_missed,html-classic.itch.zone,,2026-03-06 22:00:08.478000+00:00,False,0.3,Scene2_Day1_V2,0c3c1179-9f3d-4024-814c-12ac4e68c3dd,3,0,3,1,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-06 23:52:47.535000+00:00,False,0.3,Scene1_Day1_V2,bdc88412-b01f-42e0-af01-2b2d91bed1ac,0,0,0,0,0,0,0,0
B,Row1Student2 (A),0,52.158729553222656,question_answered,html-classic.itch.zone,,2026-03-06 22:16:21.077000+00:00,False,0.3,Scene2_Day1_V2,c289534d-fa9b-4559-b479-f8df361879ae,5,0,5,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,4_SMaterials (I),2026-03-07 00:27:04.492000+00:00,False,0.3,Scene1_Day3,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,0,0,10,0,2,0,3,1
A,,0,0,item_clicked,html-classic.itch.zone,EndDayEmailNotificationImage (A),2026-03-07 04:21:40.405000+00:00,False,0.3,Scene2_Day1_V2,84b7c261-ecb6-41f5-a25a-9f86ef910c3b,4,0,4,1,1,1,1,0
B,,0,0,eval_signed,html-classic.itch.zone,,2026-03-07 08:36:20.863000+00:00,False,0.3,Scene3_Day2,0cc4cddc-dabb-4b10-9bcf-a4494899d0dd,5,0,10,1,2,1,1,0
B,Student5 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-06 22:31:49.110000+00:00,True,0.3,Scene1_Day3,c289534d-fa9b-4559-b479-f8df361879ae,3,0,13,0,2,0,3,1
A,Girl2 (A),0,24.94924545288086,report_decision,html-classic.itch.zone,,2026-03-07 03:05:14.758000+00:00,True,0.3,Scene2_Day2,aa9d560d-cf11-4fa0-9197-579a36009f0c,5,0,9,0,1,1,2,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SExamTicket (I),2026-03-07 02:11:47.518000+00:00,False,0.3,Scene1_Day2,c98730d8-8f53-42a4-948c-cfc63ffad6b7,2,0,6,0,1,0,1,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 04:26:06.516000+00:00,False,0.3,Scene1_Day1_V2,274bae92-a49b-4694-b68c-6798d56a6817,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,5_SReviewFolder (I),2026-03-07 05:25:51.954000+00:00,False,0.3,Scene1_Day3,e26ff24d-e62c-4cc9-8f45-53ba72247a33,2,0,10,0,2,0,4,2
B,,0,0,item_clicked,html-classic.itch.zone,3_SReviewFolder (I),2026-03-05 05:30:49.536000+00:00,False,0.3,Scene1_Day1_V2,02f22a24-c5bf-4684-8e7d-1fec15c96d83,2,0,2,0,0,0,0,0
A,Student4 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-07 04:18:00.580000+00:00,False,0.3,Scene1_Day1_V2,84b7c261-ecb6-41f5-a25a-9f86ef910c3b,3,0,3,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SStudentID (I),2026-03-06 23:57:06.174000+00:00,False,0.3,Scene1_Day1_V2,061708c7-83b8-4162-af12-113c9d956652,2,0,2,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,EndDayEmailNotificationImage (A),2026-03-05 07:31:05.454000+00:00,False,0.3,Scene2_Day1_V2,341f4bec-8ebe-4798-909a-5b8596c16e0e,5,1,5,1,1,2,2,1
B,,0,0,item_clicked,serve.gamejolt.net,2_SStudentID (I),2026-03-06 21:22:30.884000+00:00,False,0.3,Scene1_Day3,373500cf-4f1e-4a47-909d-cd8b65402563,1,0,11,0,2,0,4,2
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 05:08:32.804000+00:00,False,0.3,Scene2_Day1_V2,e26ff24d-e62c-4cc9-8f45-53ba72247a33,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 00:43:14.123000+00:00,False,0.3,Scene1_Day1_V2,be59af60-7d45-4972-95c9-f8e26008d2d4,0,0,0,0,0,0,0,0
A,,0,0,scene_entered,serve.gamejolt.net,,2026-03-07 19:29:26.616000+00:00,False,0.3,Scene0_Title,046a9af8-a6c7-49eb-b5d5-28df0d0d9916,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SAccommodations (I),2026-03-07 09:18:20.613000+00:00,False,0.3,Scene1_Day3,ddbe790e-1779-42ea-8a2c-1dac3dda173c,0,0,10,0,2,0,4,2
A,,0,0,scene_entered,serve.gamejolt.net,,2026-03-06 22:35:33.188000+00:00,False,0.3,Scene1_Day1_V2,cc24d1ae-1efa-417c-8cae-575a5602dfa4,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,serve.gamejolt.net,5_SMaterials (I),2026-03-07 02:24:04.576000+00:00,False,0.3,Scene1_Day1_V2,fbc3a4c0-11a2-4350-92ec-67b788b2aa00,4,0,4,0,0,0,0,0
A,,0,0,day_started,serve.gamejolt.net,,2026-03-07 19:29:53.532000+00:00,False,0.3,Scene1_Day1_V2,046a9af8-a6c7-49eb-b5d5-28df0d0d9916,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SAccommodations (I),2026-03-07 08:03:38.631000+00:00,False,0.3,Scene1_Day3,a3ed2fb3-3292-43ce-9160-2ccb4505ad36,1,0,8,0,2,0,3,1
B,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 23:25:06.401000+00:00,False,0.3,Scene1_Day1_V2,6356892d-332a-4dae-a740-2ea78637f897,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,5_SExternalTicket (I),2026-03-07 22:44:04.358000+00:00,False,0.3,Scene1_Day2,643d23ef-7bc2-4739-a306-347ae8253a23,3,0,8,0,1,0,2,0
A,,0,0,day_started,html-classic.itch.zone,,2026-03-07 03:15:41.543000+00:00,False,0.3,Scene1_Day2,55fd891a-cd8b-48e6-b5a3-91ae55733ee8,0,0,5,0,1,0,1,0
B,,0,0,item_clicked,serve.gamejolt.net,S_ExamGuide (I),2026-03-07 06:04:06.909000+00:00,False,0.3,Scene1_Day1_V2,6c58164d-91ca-4d1f-bfe8-8a2473ff6f45,1,0,1,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,2_SStudentID (I),2026-03-07 05:20:52.265000+00:00,False,0.3,Scene1_Day3,e26ff24d-e62c-4cc9-8f45-53ba72247a33,1,0,9,0,2,0,4,2
A,Student3 (I),0,0,admission_decision,html-classic.itch.zone,Admitted,2026-03-07 04:16:52.406000+00:00,True,0.3,Scene1_Day1_V2,84b7c261-ecb6-41f5-a25a-9f86ef910c3b,3,0,3,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,TutorialEmailNotificationImage (A),2026-03-06 22:32:56.935000+00:00,False,0.3,Scene2_Day1_V2,9a479162-8e77-4479-ae13-8a226dc4cd23,2,0,2,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,4_SReviewFolder (I),2026-03-06 22:01:48.048000+00:00,False,0.3,Scene1_Day1_V2,89b43fdd-328a-4326-a58a-e06286b4da52,3,0,3,0,0,0,0,0
B,,0,0,pause_completed,html-classic.itch.zone,day1_pause4,2026-03-08 05:39:54.432000+00:00,False,0.3,Scene1_Day1_V2,b8026220-b50a-4857-8f21-2c2c7f39b058,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-08 05:55:27.437000+00:00,False,0.3,Scene1_Day3,c1a1e910-0c77-4573-9510-2c809c1430ea,0,0,9,0,2,0,2,1
A,,0,0,help_clicked,serve.gamejolt.net,,2026-03-06 23:10:09.479000+00:00,False,0.3,Scene1_Day1_V2,13c0858e-e858-4dd9-94b8-f4721a5d45d1,0,0,0,0,0,0,0,0
B,,0,0,pause_completed,html-classic.itch.zone,day1_pause1,2026-03-07 02:38:34.116000+00:00,False,0.3,Scene1_Day3,dfeebf35-d416-4dea-beac-925188d0fae1,5,1,9,1,2,2,4,2
A,,0,0,item_clicked,html-classic.itch.zone,4_SMaterials (I),2026-03-08 05:17:40.456000+00:00,False,0.3,Scene1_Day1_V2,ebf15c4b-d76d-4171-9d1a-ba889be66c35,3,0,3,0,0,0,0,0
B,Girl2 (A),0,83.71048736572266,question_answered,html-classic.itch.zone,,2026-03-07 23:44:12.402000+00:00,True,0.3,Scene2_Day3,07a9e8fe-8312-4a17-b0ff-164b98d17d5c,1,1,6,1,3,2,4,2
B,,0,0,item_clicked,serve.gamejolt.net,2_SMaterials (I),2026-03-07 02:14:56.694000+00:00,False,0.3,Scene1_Day1_V2,83d7613a-ea48-4b19-bd29-8b1a4e9061c1,1,0,1,0,0,0,0,0
A,Guy2 (A),0,89.78704071044922,question_answered,html-classic.itch.zone,,2026-03-07 03:21:48.175000+00:00,False,0.3,Scene2_Day2,55fd891a-cd8b-48e6-b5a3-91ae55733ee8,4,1,9,0,1,2,3,1
A,Row1Student2 (A),0,97.24810791015625,question_answered,serve.gamejolt.net,,2026-03-07 19:35:32.580000+00:00,False,0.3,Scene2_Day1_V2,046a9af8-a6c7-49eb-b5d5-28df0d0d9916,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,5_SExamTicket (I),2026-03-06 23:55:12.409000+00:00,False,0.3,Scene1_Day1_V2,bdc88412-b01f-42e0-af01-2b2d91bed1ac,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 08:10:47.389000+00:00,False,0.3,Scene1_Day1_V2,9a1cad8b-c099-4ff6-9124-334a0b2016b0,0,0,0,0,0,0,0,0
B,Student3 (I),0,0,admission_decision,html-classic.itch.zone,Admitted,2026-03-06 23:26:36.929000+00:00,True,0.3,Scene1_Day2,2335bea9-1f28-45df-a374-0b98940bbcc8,3,0,8,0,1,0,1,0
A,Student3 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-08 05:31:57.912000+00:00,False,0.3,Scene1_Day3,ebf15c4b-d76d-4171-9d1a-ba889be66c35,1,0,9,0,2,0,3,1
A,,0,0,item_clicked,html-classic.itch.zone,5_SExternalTicket (I),2026-03-04 11:22:32.618000+00:00,False,0.2,Scene1_Day2,91b7a441-7728-41b5-86d1-1ca1fb1c405f,2,0,6,0,1,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,3_SReviewFolder (I),2026-03-07 08:35:04.817000+00:00,False,0.3,Scene1_Day3,9a1cad8b-c099-4ff6-9124-334a0b2016b0,0,0,10,0,2,0,3,1
A,Student5 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-07 00:21:15.903000+00:00,False,0.3,Scene1_Day1_V2,959b897f-7319-4cb7-a980-52173d90e11d,2,0,2,0,0,0,0,0
B,Student4 (I),0,0,admission_decision,serve.gamejolt.net,Admitted,2026-03-07 02:15:45.142000+00:00,True,0.3,Scene1_Day1_V2,83d7613a-ea48-4b19-bd29-8b1a4e9061c1,4,0,4,0,0,0,0,0
B,,0,0,pause_completed,html-classic.itch.zone,day1_pause1,2026-03-07 04:40:20.366000+00:00,False,0.3,Scene1_Day1_V2,0e11cec0-34cd-417a-8f2a-3b080ad29a96,0,0,0,0,0,0,0,0
B,Student5 (I),0,0,admission_decision,serve.gamejolt.net,Denied,2026-03-07 06:05:30.397000+00:00,False,0.3,Scene1_Day1_V2,6c58164d-91ca-4d1f-bfe8-8a2473ff6f45,3,0,3,0,0,0,0,0
A,Guy2 (A),0,10.602001190185547,bad_behavior_clicked,html-classic.itch.zone,,2026-03-07 05:26:28.820000+00:00,False,0.3,Scene2_Day3,e26ff24d-e62c-4cc9-8f45-53ba72247a33,3,0,11,0,2,0,4,2
B,Row1Student1 (A),0,27.264238357543945,report_decision,html-classic.itch.zone,,2026-03-06 23:21:19.136000+00:00,True,0.3,Scene2_Day1_V2,2335bea9-1f28-45df-a374-0b98940bbcc8,5,0,5,0,0,1,1,0
B,,0,0,item_clicked,serve.gamejolt.net,1_SReviewFolder (I),2026-03-07 18:46:51.987000+00:00,False,0.3,Scene1_Day2,7a4f7c87-7ba6-45e7-aa3e-917878889bc3,0,0,4,0,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SExamTicket (I),2026-03-06 22:14:41.236000+00:00,False,0.3,Scene1_Day2,1d34a18d-58c2-404f-ab4e-ca32bf240c0e,1,0,5,0,0,0,0,0
A,,0,0,item_clicked,serve.gamejolt.net,4_SExamTicket (I),2026-03-06 22:39:25.056000+00:00,False,0.3,Scene1_Day1_V2,cc24d1ae-1efa-417c-8cae-575a5602dfa4,3,0,3,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,4_SReviewFolder (I),2026-03-07 00:41:33.039000+00:00,False,0.3,Scene1_Day2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,3,0,8,0,1,0,2,1
A,,0,0,pause_completed,html-classic.itch.zone,day1_pause3,2026-03-06 23:02:00.133000+00:00,False,0.3,Scene1_Day1_V2,f5d5445e-e92c-478f-bb15-c48fb2caff42,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,2_SMaterials (I),2026-03-07 00:19:15.328000+00:00,False,0.3,Scene1_Day1_V2,959b897f-7319-4cb7-a980-52173d90e11d,0,0,0,0,0,0,0,0
A,,0,0,credits_page_entered,html-classic.itch.zone,,2026-03-06 23:54:15.139000+00:00,False,0.3,Scene0_Title,2e6b585d-18aa-4356-8a37-12ef35ccadd6,0,0,0,0,0,0,0,0
B,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 02:37:27.285000+00:00,False,0.3,Scene3_Day2,dfeebf35-d416-4dea-beac-925188d0fae1,5,1,9,1,2,2,4,2
A,,0,0,supervisor_talk_clicked,html-classic.itch.zone,,2026-03-06 22:12:11.402000+00:00,False,0.3,Scene3_Day2,89b43fdd-328a-4326-a58a-e06286b4da52,4,1,7,1,2,2,3,2
B,,0,0,item_clicked,html-classic.itch.zone,3_SMaterials (I),2026-03-07 23:29:22.876000+00:00,False,0.3,Scene1_Day1_V2,07a9e8fe-8312-4a17-b0ff-164b98d17d5c,2,0,2,0,0,0,0,0
B,Student5 (I),0,0,admission_decision,serve.gamejolt.net,Denied,2026-03-06 21:11:19.223000+00:00,True,0.3,Scene1_Day1_V2,373500cf-4f1e-4a47-909d-cd8b65402563,5,0,5,0,0,0,0,0
A,,0,0,eval_signed,html-classic.itch.zone,,2026-03-07 07:45:15.371000+00:00,False,0.3,Scene3_Day2,1ed52b27-6cdb-4b02-900f-79db4a8a6f63,5,1,10,1,2,2,4,2
B,,0,0,item_clicked,html-classic.itch.zone,5_SReviewFolder (I),2026-03-06 22:38:12.388000+00:00,False,0.3,Scene1_Day2,b7926a53-a0a6-4550-9eb5-40bc3291d54c,3,0,6,0,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SReviewFolder (I),2026-03-06 22:53:46.772000+00:00,False,0.3,Scene1_Day1_V2,98a1d727-68d9-461c-a5b4-00e270561275,2,0,2,0,0,0,0,0
B,,0,0,item_clicked,serve.gamejolt.net,5_SMaterials (I),2026-03-08 05:53:02.974000+00:00,False,0.3,Scene1_Day1_V2,e705beec-8210-42bf-8ed9-ec99b28030be,2,0,2,0,0,0,0,0
A,Row2Student2 (A),0,94.66632843017578,report_decision,html-classic.itch.zone,,2026-03-07 22:38:14.640000+00:00,False,0.3,Scene2_Day1_V2,643d23ef-7bc2-4739-a306-347ae8253a23,5,0,5,1,1,2,2,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SAccommodations (I),2026-03-07 08:35:30.363000+00:00,False,0.3,Scene1_Day3,9a1cad8b-c099-4ff6-9124-334a0b2016b0,0,0,10,0,2,0,3,1
A,,0,0,day_started,html-classic.itch.zone,,2026-03-07 02:56:14.574000+00:00,False,0.3,Scene1_Day1_V2,e54593c6-3f0e-458b-8ea4-401f1ebb7026,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-08 00:47:31.405000+00:00,False,0.3,Scene1_Day2,4aaa39a1-fe23-4dce-a3e6-bfccbf4138af,3,0,8,0,1,0,0,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 03:02:06.652000+00:00,False,0.3,Scene3_Day1_V2,e54593c6-3f0e-458b-8ea4-401f1ebb7026,5,1,5,1,1,1,1,1
B,,0,0,item_clicked,serve.gamejolt.net,1_SReviewFolder (I),2026-03-07 01:42:44.922000+00:00,False,0.3,Scene1_Day1_V2,da630ff0-20ae-402b-b4eb-a126a3e76ee6,0,0,0,0,0,0,0,0
B,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 23:21:48.279000+00:00,False,0.3,Scene1_Day1_V2,6356892d-332a-4dae-a740-2ea78637f897,0,0,0,0,0,0,0,0
A,Girl1 (A),0,93.0388412475586,bad_behavior_missed,html-classic.itch.zone,,2026-03-07 03:13:40.272000+00:00,False,0.3,Scene2_Day3,aa9d560d-cf11-4fa0-9197-579a36009f0c,2,0,11,1,3,1,4,1
A,,0,0,item_clicked,html-classic.itch.zone,3_SStudentID (I),2026-03-07 22:44:27.708000+00:00,False,0.3,Scene1_Day2,121b0258-ed14-4d20-91aa-72c990a4ae10,2,0,7,0,1,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-06 22:40:26.377000+00:00,False,0.3,Scene1_Day1_V2,25c152be-e4f1-4389-afb3-4a46393f2644,2,0,2,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-06 21:47:38.140000+00:00,False,0.3,Scene1_Day1_V2,d6d25ba9-a636-4b21-8c99-f86c048e36c1,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SStudentID (I),2026-03-07 02:59:57.630000+00:00,False,0.3,Scene1_Day2,dfeebf35-d416-4dea-beac-925188d0fae1,2,0,7,0,1,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,Q_EmailIconImage (A),2026-03-06 22:10:34.754000+00:00,False,0.3,Scene2_Day1_V2,1d34a18d-58c2-404f-ab4e-ca32bf240c0e,4,0,4,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SExamTicket (I),2026-03-07 05:11:14.849000+00:00,False,0.3,Scene1_Day1_V2,807aefd7-621e-41bf-8ae6-eb7a838dc22c,0,0,0,0,0,0,0,0
A,,0,0,supervisor_talk_clicked,html-classic.itch.zone,,2026-03-07 22:42:26.206000+00:00,False,0.3,Scene3_Day1_V2,121b0258-ed14-4d20-91aa-72c990a4ae10,5,1,5,1,1,2,2,1
A,,0,0,item_clicked,html-classic.itch.zone,4_SStudentID (I),2026-03-07 22:42:57.162000+00:00,False,0.3,Scene1_Day2,643d23ef-7bc2-4739-a306-347ae8253a23,3,0,8,0,1,0,2,0
B,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 00:12:33.735000+00:00,False,0.3,Scene1_Day1_V2,b8c5332a-7780-490a-a313-084007cd981f,0,0,0,0,0,0,0,0
A,,0,0,day_started,serve.gamejolt.net,,2026-03-06 21:24:34.347000+00:00,False,0.3,Scene1_Day1_V2,d72178d5-d22a-490f-b99e-974ae2427dd9,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,4_SMaterials (I),2026-03-07 00:46:16.031000+00:00,False,0.3,Scene1_Day2,41d998d1-16d8-4461-a936-dadc7f0f2d05,2,0,5,0,1,0,1,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-04 11:31:19.645000+00:00,False,0.2,Scene0_Title,91b7a441-7728-41b5-86d1-1ca1fb1c405f,1,0,8,1,3,1,5,2
A,,0,0,item_clicked,html-classic.itch.zone,3_SStudentID (I),2026-03-07 02:04:43.031000+00:00,False,0.3,Scene1_Day1_V2,c98730d8-8f53-42a4-948c-cfc63ffad6b7,2,0,2,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,4_SMaterials (I),2026-03-07 08:09:25.731000+00:00,False,0.3,Scene1_Day2,c210de66-fa2d-47df-9819-410a28530146,1,0,4,0,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SStudentID (I),2026-03-07 23:15:29.288000+00:00,False,0.3,Scene1_Day1_V2,5c466b33-a140-44e3-ab6f-04469d25f998,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,2_SMaterials (I),2026-03-07 03:34:53.477000+00:00,False,0.3,Scene1_Day2,ea088a47-976a-4855-ad9f-7ec8468ee41a,0,0,4,0,1,0,0,0
A,Girl1 (A),0,93.0445785522461,bad_behavior_missed,html-classic.itch.zone,,2026-03-07 07:48:31.643000+00:00,False,0.3,Scene2_Day3,1ed52b27-6cdb-4b02-900f-79db4a8a6f63,5,1,15,1,3,2,6,3
B,,0,0,item_clicked,html-classic.itch.zone,3_SMaterials (I),2026-03-08 05:41:33.450000+00:00,False,0.3,Scene1_Day1_V2,b8026220-b50a-4857-8f21-2c2c7f39b058,2,0,2,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,1_SExternalTicket (I),2026-03-07 00:33:31.928000+00:00,False,0.3,Scene1_Day3,1f1282ed-cfb6-4538-874b-d430996d8b13,0,0,7,0,2,0,1,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SExamTicket (I),2026-03-07 02:06:52.198000+00:00,False,0.3,Scene1_Day2,3b55293f-1d42-4db6-a0f1-a6d1a1f0bc35,1,0,6,0,1,0,1,1
A,,0,0,item_clicked,html-classic.itch.zone,5_SStudentID (I),2026-03-07 03:44:35.926000+00:00,False,0.3,Scene1_Day3,ea088a47-976a-4855-ad9f-7ec8468ee41a,1,0,9,0,2,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,3_SExamTicket (I),2026-03-07 05:35:54.235000+00:00,False,0.3,Scene1_Day2,e26ff24d-e62c-4cc9-8f45-53ba72247a33,2,0,7,0,1,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,1_IncorrectIcon (I),2026-03-07 00:34:18.389000+00:00,False,0.3,Scene1_Day3,959b897f-7319-4cb7-a980-52173d90e11d,0,0,6,0,2,0,3,1
A,,0,0,item_clicked,html-classic.itch.zone,4_SExamTicket (I),2026-03-07 07:49:30.385000+00:00,False,0.3,Scene1_Day1_V2,a3ed2fb3-3292-43ce-9160-2ccb4505ad36,3,0,3,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,1_SMaterials (I),2026-03-07 20:59:14.086000+00:00,False,0.3,Scene1_Day2,e6cd6851-13e4-4a75-9fd7-4675449fddeb,0,0,5,0,1,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SStudentID (I),2026-03-08 05:47:06.489000+00:00,False,0.3,Scene1_Day2,c1a1e910-0c77-4573-9510-2c809c1430ea,2,0,6,0,1,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 00:24:23.074000+00:00,False,0.3,Scene1_Day3,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,0,0,10,0,2,0,3,1
A,,0,0,item_clicked,html-classic.itch.zone,1_SExamTicket (I),2026-03-07 22:01:02.511000+00:00,False,0.3,Scene1_Day1_V2,98f73770-c862-4401-92bd-fa4e9e77b5b0,0,0,0,0,0,0,0,0
B,,0,0,pause_completed,html-classic.itch.zone,day1_pause2,2026-03-07 00:18:21.996000+00:00,False,0.3,Scene1_Day1_V2,1f1282ed-cfb6-4538-874b-d430996d8b13,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,4_SReviewFolder (I),2026-03-07 21:02:48.902000+00:00,False,0.3,Scene1_Day2,e6cd6851-13e4-4a75-9fd7-4675449fddeb,3,0,8,0,1,0,0,0
A,Guy1 (A),0,45.83424377441406,bad_behavior_clicked,html-classic.itch.zone,,2026-03-07 07:59:46.247000+00:00,False,0.3,Scene2_Day2,a3ed2fb3-3292-43ce-9160-2ccb4505ad36,3,1,7,0,1,1,2,1
A,,0,0,item_clicked,html-classic.itch.zone,2_SExamTicket (I),2026-03-07 03:42:20.107000+00:00,False,0.3,Scene1_Day3,ea088a47-976a-4855-ad9f-7ec8468ee41a,1,0,9,0,2,0,2,1
B,,0,0,scene_entered,html-classic.itch.zone,,2026-03-06 22:31:52.176000+00:00,False,0.3,Scene2_Day3,c289534d-fa9b-4559-b479-f8df361879ae,3,0,13,0,2,0,3,1
B,,0,0,item_clicked,html-classic.itch.zone,1_SExamTicket (I),2026-03-06 22:11:30.700000+00:00,False,0.3,Scene1_Day1_V2,c289534d-fa9b-4559-b479-f8df361879ae,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SExternalTicket (I),2026-03-07 03:04:36.357000+00:00,False,0.3,Scene1_Day2,e54593c6-3f0e-458b-8ea4-401f1ebb7026,2,0,7,0,1,0,1,1
A,,0,0,item_clicked,html-classic.itch.zone,4_SReviewFolder (I),2026-03-07 08:18:58.594000+00:00,False,0.3,Scene1_Day3,c210de66-fa2d-47df-9819-410a28530146,2,0,8,0,1,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 05:25:23.391000+00:00,False,0.3,Scene1_Day3,e26ff24d-e62c-4cc9-8f45-53ba72247a33,2,0,10,0,2,0,4,2
B,Row2Student2 (A),0,86.72985076904297,report_decision,html-classic.itch.zone,,2026-03-06 22:34:45.494000+00:00,False,0.3,Scene2_Day1_V2,9a479162-8e77-4479-ae13-8a226dc4cd23,2,0,2,1,1,2,2,0
A,,0,0,item_clicked,html-classic.itch.zone,2_SStudentID (I),2026-03-06 21:38:23.012000+00:00,False,0.3,Scene1_Day3,0de9d895-4559-46f7-8afc-08052516e05d,0,0,9,0,2,0,3,2
B,,0,0,item_clicked,serve.gamejolt.net,4_SMaterials (I),2026-03-07 23:30:21.086000+00:00,False,0.3,Scene1_Day2,7a4f7c87-7ba6-45e7-aa3e-917878889bc3,3,0,7,0,1,0,2,1
B,Student4 (I),0,0,admission_decision,html-classic.itch.zone,Admitted,2026-03-06 21:25:55.758000+00:00,True,0.3,Scene1_Day1_V2,b281ada7-f647-43a2-b4a7-32b7c8c86529,4,0,4,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SReviewFolder (I),2026-03-06 23:30:14.097000+00:00,False,0.3,Scene1_Day2,86016335-e6b2-4272-aad1-70c8bb27dabb,2,0,6,0,1,0,1,1
A,,0,0,item_clicked,html-classic.itch.zone,1_SMaterials (I),2026-03-07 08:15:24.614000+00:00,False,0.3,Scene1_Day3,c210de66-fa2d-47df-9819-410a28530146,0,0,6,0,1,0,2,1
