hostingPlatform,gameVersion,sessionId,eventType,subversion,sceneName,description,index,timestamp,elapsedTime,gameState_helpedToday,gameState_totalFlagged,gameState_correctToday,gameState_flaggedToday,gameState_totalReported,gameState_totalHelped,gameState_reportedToday,gameState_totalCorrect
itch,0.1,e0787074-6cc5-44bf-8d0a-4d20fe67a5ef,bad_behavior_clicked,A,Scene2_Day1_V2,,0,2026-02-24 07:04:55.875000+00:00,80.32820892333984,1,1,5,1,0,1,0,5
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,2_SReviewFolder (I),0,2026-02-25 07:25:38.973000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,4_SStudentID (I),0,2026-02-23 00:07:51.641000+00:00,0,1,2,7,2,0,1,0,7
itch,0.1,db03ffc2-3577-4cfa-ad75-00e9c78ebac8,scene_entered,A,Scene0_Title,,0,2026-02-24 09:26:47.308000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,aae92921-2aea-4130-aaca-ad098525dffe,item_clicked,A,Scene1_Day1_V2,1_SMaterials (I),0,2026-02-23 05:16:21.926000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,item_clicked,A,Scene1_Day1_V2,2_SReviewFolder (I),0,2026-02-23 04:37:27.955000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,item_clicked,A,Scene1_Day1_V2,5_SMaterials (I),0,2026-02-23 17:10:04.129000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,controls_page_entered,A,Scene0_Title,,0,2026-02-23 05:33:41.794000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,488fc3b2-86a1-4f11-bef2-9210f90b6d54,scene_entered,A,Scene0_Title,,0,2026-02-23 00:08:45.373000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,scroll_clicked,A,Scene2_Day1_V2,Email_P3 (I),0,2026-02-23 17:11:31.763000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,282aae4c-530b-44a1-b823-d600a4a793b0,scene_entered,A,Scene1_Day1_V2,,0,2026-02-24 01:04:30.530000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,a7e25c67-841c-43e8-97ef-c6031744b236,question_clicked,A,Scene2_Day1_V2,,0,2026-02-22 21:10:38.957000+00:00,45.88270950317383,0,1,4,1,0,0,0,4
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,supervisor_talk_clicked,A,Scene3_Day1_V2,,0,2026-02-25 07:27:32.873000+00:00,0,1,1,5,1,1,1,1,5
itch,0.1,efafbe29-5cb5-4a32-81ff-61d488f76073,scene_entered,A,Scene1_Day1_V2,,0,2026-02-24 16:20:45.817000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene1_Day1_V2,1_SExamGuide (I),0,2026-02-24 09:33:10.976000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,item_clicked,A,Scene1_Day1_V2,5_SExamGuide (I),0,2026-02-24 00:46:20.371000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-25 07:26:28.464000+00:00,65.82566833496094,0,0,5,0,0,0,0,5
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene2_Day1_V2,EndDayEmailNotification (I),0,2026-02-24 09:40:26.667000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,item_clicked,A,Scene1_Day1_V2,1_SExamGuide (I),0,2026-02-23 04:32:10.084000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,b0fef513-8750-49dc-a762-f8a966f8ae6b,item_clicked,A,Scene1_Day1_V2,4_SExamTicket (I),0,2026-02-23 02:25:41.227000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene1_Day1_V2,4_SExamGuide (I),0,2026-02-24 09:36:18.426000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,supervisor_talk_clicked,A,Scene3_Day1_V2,,0,2026-02-22 23:54:00.598000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,supervisor_talk_clicked,A,Scene3_Day1_V2,,0,2026-02-23 17:14:48.961000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-23 00:08:45.334000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,orientation_skipped,A,Scene1_Day1_V2,,0,2026-02-24 00:57:14.171000+00:00,0,2,2,10,2,1,2,1,10
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,item_clicked,A,Scene1_Day1_V2,3_SMaterials (I),0,2026-02-24 06:23:53.684000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,4f717f94-1607-4cbd-83e6-b33049a1d003,item_clicked,A,Scene1_Day1_V2,5_SExamTicket (I),0,2026-02-23 06:43:00.117000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,efafbe29-5cb5-4a32-81ff-61d488f76073,scene_entered,A,Scene0_Title,,0,2026-02-24 16:20:32.655000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-25 07:26:28.025000+00:00,65.38250732421875,0,0,5,0,0,0,0,5
itch,0.1,2c6da7fd-cac4-4343-b1d6-1c629f174b61,item_clicked,A,Scene1_Day1_V2,5_IncorrectIcon (I),0,2026-02-25 07:02:34.819000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,item_clicked,A,Scene1_Day1_V2,3_SStudentID (I),0,2026-02-25 03:39:58.243000+00:00,0,1,0,6,0,0,1,0,6
itch,0.1,9be880cc-2584-4bdd-947e-085702a89292,item_clicked,A,Scene1_Day1_V2,1_SMaterials (I),0,2026-02-24 00:47:36.922000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,bad_behavior_missed,A,Scene2_Day1_V2,Row2Student2 (A),0,2026-02-24 08:01:32.730000+00:00,83.04837036132812,0,0,5,0,0,0,0,5
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,5_SStudentID (I),0,2026-02-23 00:00:51.453000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,4_SMaterials (I),0,2026-02-23 00:00:00.365000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-24 07:56:58.728000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,item_clicked,A,Scene1_Day1_V2,1_SMaterials (I),0,2026-02-24 00:44:11.229000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-24 08:01:55.265000+00:00,105.56900024414062,0,0,5,0,0,0,0,5
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,item_clicked,A,Scene1_Day1_V2,4_SExamTicket (I),0,2026-02-23 04:34:23.692000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,scene_entered,A,Scene0_Title,,0,2026-02-23 17:15:48.591000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,140ca8e7-bf00-4d86-8a45-c0f97a877928,scene_entered,A,Scene0_Title,,0,2026-02-24 04:03:25.035000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,scene_entered,A,Scene1_Day1_V2,,0,2026-02-25 03:38:06.376000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,item_clicked,A,Scene1_Day1_V2,4_SExamGuide (I),0,2026-02-24 07:57:36.564000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,2c6da7fd-cac4-4343-b1d6-1c629f174b61,scene_entered,A,Scene3_Day1_V2,,0,2026-02-25 07:05:55.618000+00:00,0,1,0,3,0,0,1,0,3
itch,0.1,a7e25c67-841c-43e8-97ef-c6031744b236,bad_behavior_missed,A,Scene2_Day1_V2,Row2Student2 (A),0,2026-02-22 21:11:27.244000+00:00,83.05299377441406,1,1,4,1,0,1,0,4
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,scroll_clicked,A,Scene2_Day1_V2,Email_P2 (I),0,2026-02-24 00:58:30.748000+00:00,0,2,2,15,2,1,2,1,15
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,item_clicked,A,Scene1_Day1_V2,1_SExamGuide (I),0,2026-02-24 06:22:02.906000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,4f717f94-1607-4cbd-83e6-b33049a1d003,item_clicked,A,Scene2_Day1_V2,2M_EmailIcon (A),0,2026-02-23 06:45:39.620000+00:00,0,1,0,3,0,0,1,0,3
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student2 (I),0,2026-02-23 05:22:00.699000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene1_Day1_V2,1_SMaterials (I),0,2026-02-24 09:33:04.715000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student4 (I),0,2026-02-23 04:34:59.558000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,item_clicked,A,Scene1_Day1_V2,1_SExamTicket (I),0,2026-02-24 00:52:45.962000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,scene_entered,A,Scene2_Day1_V2,,0,2026-02-24 09:37:59.884000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,scene_entered,A,Scene3_Day1_V2,,0,2026-02-24 01:00:32.426000+00:00,0,3,3,15,3,2,3,2,15
itch,0.1,e185f29b-49e9-41fe-8af4-56ccdc2402ae,scene_entered,A,Scene0_Title,,0,2026-02-24 07:42:00.649000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,scroll_clicked,A,Scene2_Day1_V2,Email_P2 (I),0,2026-02-23 17:11:32.346000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-22 23:59:49.951000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,item_clicked,A,Scene2_Day1_V2,2M_EmailIcon (A),0,2026-02-23 17:13:54.530000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,bad_behavior_missed,A,Scene2_Day1_V2,Row2Student2 (A),0,2026-02-22 23:53:09.590000+00:00,83.06735229492188,1,0,5,0,0,1,0,5
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-24 09:35:09.378000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,item_clicked,A,Scene1_Day1_V2,5_SReviewFolder (I),0,2026-02-25 03:41:37.431000+00:00,0,1,0,8,0,0,1,0,8
itch,0.1,18e90f55-f0a3-41bd-a3a6-39ad4493bd54,scene_entered,A,Scene0_Title,,0,2026-02-24 08:41:37.231000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,488fc3b2-86a1-4f11-bef2-9210f90b6d54,session_start,A,Scene0_Title,,0,2026-02-23 00:13:01.282000+00:00,0,1,1,5,1,1,1,1,5
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-24 06:50:53.644000+00:00,67.97471618652344,0,0,5,0,0,0,0,5
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,question_answered_correctly,A,Scene2_Day1_V2,,0,2026-02-22 23:53:06.927000+00:00,80.40059661865234,1,0,5,0,0,1,0,5
itch,0.1,550d6cf8-508e-4c39-ad95-fbeb47770794,scene_entered,A,Scene1_Day1_V2,,0,2026-02-22 21:06:44.438000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,item_clicked,A,Scene1_Day1_V2,2_SMaterials (I),0,2026-02-23 20:50:51.577000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,supervisor_talk_clicked,A,Scene3_Day1_V2,,0,2026-02-25 07:31:36.448000+00:00,0,0,1,5,1,0,0,0,5
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-24 08:01:55.875000+00:00,106.17766571044922,0,0,5,0,0,0,0,5
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,item_clicked,A,Scene1_Day1_V2,5_SMaterials (I),0,2026-02-25 07:24:22.182000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-23 16:57:48.729000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,item_clicked,A,Scene1_Day1_V2,4_SStudentID (I),0,2026-02-23 04:38:17.395000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,a7e25c67-841c-43e8-97ef-c6031744b236,investigation_initiated,A,Scene2_Day1_V2,,0,2026-02-22 21:10:06.654000+00:00,13.583050727844238,0,1,4,1,0,0,0,4
itch,0.1,e0787074-6cc5-44bf-8d0a-4d20fe67a5ef,item_clicked,A,Scene1_Day1_V2,2_SReviewFolder (I),0,2026-02-24 07:02:43.287000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,scene_entered,A,Scene3_Day1_V2,,0,2026-02-23 04:42:19.219000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,item_clicked,A,Scene1_Day1_V2,3_SReviewFolder (I),0,2026-02-24 06:49:08.269000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,scroll_clicked,A,Scene2_Day1_V2,Email_P1 (A),0,2026-02-24 06:52:07.326000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,eval_signed,A,Scene3_Day1_V2,,0,2026-02-25 07:28:06.647000+00:00,0,1,1,5,1,1,1,1,5
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,item_clicked,A,Scene2_Day1_V2,EmailNotification (I),0,2026-02-22 23:51:30.776000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,scroll_clicked,A,Scene2_Day1_V2,Email_P2 (I),0,2026-02-23 04:36:33.839000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,1_SReviewFolder (I),0,2026-02-23 00:06:42.240000+00:00,0,1,2,4,2,0,1,0,4
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,controls_page_entered,A,Scene0_Title,,0,2026-02-23 05:13:52.503000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student2 (I),0,2026-02-24 06:48:35.104000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-23 04:26:03.311000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,scroll_clicked,A,Scene2_Day1_V2,Email_P1 (A),0,2026-02-23 20:55:32.445000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,816bdc07-4f07-4027-88bb-f2993b8a5981,admission_decision_correct,A,Scene1_Day1_V2,Denied student Student5 (I),0,2026-02-24 07:00:31.001000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,30da83c6-3c73-442d-8953-b030b466ce66,scene_entered,A,Scene1_Day1_V2,,0,2026-02-24 22:28:21.177000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,item_clicked,A,Scene1_Day1_V2,1_SStudentID (I),0,2026-02-23 20:49:55.961000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,a7e25c67-841c-43e8-97ef-c6031744b236,item_clicked,A,Scene1_Day1_V2,4_SStudentID (I),0,2026-02-22 21:04:08.596000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student1 (I),0,2026-02-25 07:33:27.972000+00:00,0,0,1,6,1,0,0,0,6
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student1 (I),0,2026-02-25 03:39:07.398000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,scroll_clicked,A,Scene2_Day1_V2,Email_P2 (I),0,2026-02-23 05:29:12.627000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,3_SExamGuide (I),0,2026-02-25 07:34:25.618000+00:00,0,0,1,7,1,0,0,0,7
itch,0.1,df62ebaf-961a-4bcf-86e2-a5d524b68ab9,item_clicked,A,Scene1_Day1_V2,1_SStudentID (I),0,2026-02-23 00:06:22.537000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene1_Day1_V2,1_SExamTicket (I),0,2026-02-24 09:33:07.466000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,question_clicked,A,Scene2_Day1_V2,,0,2026-02-25 03:43:44.133000+00:00,49.85007858276367,1,0,9,0,0,1,0,9
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,item_clicked,A,Scene1_Day1_V2,3_SMaterials (I),0,2026-02-24 06:48:45.716000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,item_clicked,A,Scene2_Day1_V2,1M_EmailIcon (A),0,2026-02-24 06:28:06.797000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,bad_behavior_missed,A,Scene2_Day1_V2,Row2Student2 (A),0,2026-02-23 05:30:48.563000+00:00,83.0997314453125,0,0,4,0,0,0,0,4
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,eval_signed,A,Scene3_Day1_V2,,0,2026-02-25 03:46:24.826000+00:00,0,2,1,9,1,1,2,1,9
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student2 (I),0,2026-02-22 23:58:28.322000+00:00,0,1,0,6,0,0,1,0,6
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,5_SStudentID (I),0,2026-02-24 06:54:37.594000+00:00,0,1,0,9,0,0,1,0,9
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,4_SMaterials (I),0,2026-02-24 06:54:21.773000+00:00,0,1,0,8,0,0,1,0,8
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,admission_decision_incorrect,A,Scene1_Day1_V2,Admitted student Student5 (I),0,2026-02-24 06:26:18.254000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,item_clicked,A,Scene1_Day1_V2,4_SStudentID (I),0,2026-02-23 17:08:45.453000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,question_clicked,A,Scene2_Day1_V2,,0,2026-02-23 17:13:04.454000+00:00,46.715126037597656,0,0,5,0,0,0,0,5
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,item_clicked,A,Scene1_Day1_V2,5_SReviewFolder (I),0,2026-02-24 00:57:48.510000+00:00,0,2,2,14,2,1,2,1,14
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,item_clicked,A,Scene1_Day1_V2,1_SStudentID (I),0,2026-02-24 00:01:17.731000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,aae92921-2aea-4130-aaca-ad098525dffe,item_clicked,A,Scene1_Day1_V2,5_SMaterials (I),0,2026-02-23 05:27:44.063000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,scroll_clicked,A,Scene2_Day1_V2,Email_P2 (I),0,2026-02-24 00:47:41.763000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,item_clicked,A,Scene1_Day1_V2,4_SReviewFolder (I),0,2026-02-24 07:57:33.845000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,81ae87bc-ea5d-4959-ab23-208ee6a4422f,scene_entered,A,Scene0_Title,,0,2026-02-24 08:42:07.385000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,bad_behavior_clicked,A,Scene2_Day1_V2,,0,2026-02-24 01:06:48.508000+00:00,80.84864807128906,2,1,9,1,0,2,0,9
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,item_clicked,A,Scene1_Day1_V2,3_SReviewFolder (I),0,2026-02-23 04:34:10.418000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-24 09:26:32.570000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,1_SMaterials (I),0,2026-02-25 07:24:59.356000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,item_clicked,A,Scene1_Day1_V2,1_SExamTicket (I),0,2026-02-23 04:36:32.522000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,question_answered_correctly,A,Scene2_Day1_V2,,0,2026-02-24 00:59:23.179000+00:00,48.115135192871094,3,2,15,2,1,3,1,15
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,5_SExamTicket (I),0,2026-02-25 07:27:52.270000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,5_SExamGuide (I),0,2026-02-23 00:08:14.925000+00:00,0,1,2,7,2,0,1,0,7
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,item_clicked,A,Scene1_Day1_V2,3_SReviewFolder (I),0,2026-02-25 03:30:54.266000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-25 03:39:58.813000+00:00,0,1,0,6,0,0,1,0,6
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,question_clicked,A,Scene2_Day1_V2,,0,2026-02-23 20:56:45.380000+00:00,47.480995178222656,0,0,5,0,0,0,0,5
itch,0.1,816bdc07-4f07-4027-88bb-f2993b8a5981,item_clicked,A,Scene1_Day1_V2,2_SMaterials (I),0,2026-02-24 07:00:04.250000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,item_clicked,A,Scene1_Day1_V2,3_SReviewFolder (I),0,2026-02-25 03:40:26.063000+00:00,0,1,0,6,0,0,1,0,6
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,item_clicked,A,Scene2_Day1_V2,2M_EmailIcon (A),0,2026-02-25 03:35:47.915000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,scroll_clicked,A,Scene2_Day1_V2,Email_P2 (I),0,2026-02-24 06:27:35.587000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene1_Day1_V2,4_SStudentID (I),0,2026-02-24 09:35:56.555000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,9be880cc-2584-4bdd-947e-085702a89292,item_clicked,A,Scene1_Day1_V2,1_SExamTicket (I),0,2026-02-24 00:47:03.785000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,2c6da7fd-cac4-4343-b1d6-1c629f174b61,item_clicked,A,Scene1_Day1_V2,3_SExamGuide (I),0,2026-02-25 07:00:57.204000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,scene_entered,A,Scene3_Day1_V2,,0,2026-02-22 23:53:44.843000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,a7e25c67-841c-43e8-97ef-c6031744b236,item_clicked,A,Scene1_Day1_V2,2_SMaterials (I),0,2026-02-22 21:03:45.537000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,item_clicked,A,Scene1_Day1_V2,1_SExamTicket (I),0,2026-02-24 06:46:29.971000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,4f717f94-1607-4cbd-83e6-b33049a1d003,bad_behavior_missed,A,Scene2_Day1_V2,Row1Student1 (A),0,2026-02-23 06:44:27.557000+00:00,14.033001899719238,0,0,3,0,0,0,0,3
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,scene_entered,A,Scene0_Title,,0,2026-02-23 20:58:58.958000+00:00,0,1,0,5,0,0,1,0,5
